Tenure,Complain,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus
0.6346392564873805,0,3.3653607435126194,152.76075872714554,0,5,0,3,2
11.746431422733396,0,8.0,200.1192889457645,1,4,0,0,0
0.0,0,0.11841503917593188,167.30381813472138,0,4,0,2,2
1.0,0,3.0,152.31394265390585,0,4,0,4,2
0.0,1,0.0,124.04889975052674,2,0,0,3,1
1.0,0,1.0,172.43613785836502,1,3,0,2,1
0.7562705174756582,0,1.243729482524342,154.3717176606892,1,1,1,3,2
1.0,1,8.732399201138293,151.0786056673238,1,5,0,4,2
2.3286523339218808,0,1.6713476660781192,177.6686794964136,1,3,0,2,0
1.0,1,1.749390452801159,153.09034134643133,1,4,0,4,2
7.856175592298799,0,4.715736611551803,203.1675811068633,1,3,1,0,0
1.0,0,1.0137533280485984,135.800097603805,2,3,1,3,2
1.0,0,4.170528346065058,167.13686282289927,1,3,0,3,1
0.0,1,2.0,198.54,1,5,0,2,2
0.1285315786234662,0,2.871468421376534,134.20110221019593,2,3,1,3,2
0.0,1,0.0,125.01196075200636,2,4,0,3,1
10.0,0,3.0,223.15459481179147,1,3,1,0,1
1.0,0,1.0,139.13347055030135,2,4,1,4,2
0.20366713777268486,0,3.796332862227315,152.95038645938,0,5,0,2,2
1.0,1,4.344895669639735,149.15364213593654,2,3,1,4,1
1.0,1,3.906629489801422,149.01558828928745,2,3,1,4,1
0.0,0,0.0,111.02000000000001,1,4,1,4,2
0.0,0,0.0,127.85,0,4,0,3,2
1.0,0,3.0,225.35705578281346,0,3,1,0,0
1.0,1,3.0,148.0776408184687,0,3,0,4,2
1.0,0,1.0,139.04401186255333,2,4,0,4,2
5.0,1,3.0,156.4,1,5,0,4,2
1.0,0,3.0,151.1,0,3,1,4,0
1.0,0,5.019564429729629,146.46239201324332,2,2,0,4,1
1.0,0,1.512284757243485,146.70041788935006,2,4,0,4,0
1.0,0,3.8857142300020207,148.57057143859964,2,3,1,2,1
9.0,0,2.0,120.44,2,0,0,3,2
0.0,0,2.0,127.16651192885509,1,4,0,3,2
1.0,0,8.454026557388826,199.8981356278802,0,4,0,0,1
0.0,0,2.0,127.73644789928083,2,5,0,3,1
10.0,0,3.0,215.2054502497862,0,3,0,1,1
1.0,0,11.331980386700119,152.08153813673653,1,5,0,4,2
1.0,0,1.0,144.98326063273686,0,4,1,4,1
0.0,0,7.0,196.251314700052,1,2,1,0,1
17.22435717047777,0,6.367523772696307,175.30378073444876,1,3,1,2,1
1.0,1,1.2287604715164535,145.88055535992112,2,6,1,4,1
1.0,0,1.0,145.04374840558816,0,3,1,4,0
1.0,0,3.0,151.1428038087637,0,3,0,4,1
0.11843654505924306,1,2.118436545059243,161.46909583411457,1,5,1,2,1
5.806050440890111,1,3.0,155.85188570019474,1,4,0,4,2
0.0,1,7.0,161.74119072066622,1,3,1,2,0
16.236808529640818,0,8.752638294071836,296.9683033814903,1,4,0,5,1
0.0,1,0.0,128.2703522093562,0,4,0,3,1
0.0,1,0.0,129.16814459797462,0,4,0,3,1
1.0,0,1.0,150.6338969057459,0,1,1,4,2
0.0,0,6.490454335998643,133.5551579854402,0,4,1,3,2
9.0,0,0.0,115.89261053614223,1,5,1,4,1
3.4052678096750206,1,0.46842260322500684,152.56736904129,1,3,0,2,0
1.0,0,3.0,222.67838202504973,0,4,1,1,0
1.0,1,1.1794012423234133,149.04591376395857,2,3,1,4,1
0.4045686564040174,0,1.5954313435959826,136.85955819447034,2,5,1,4,1
9.0,0,0.0,119.45808219680812,0,4,1,3,2
9.0,1,0.0,116.00572234135699,0,3,0,4,1
1.0,1,4.180521527114122,149.10186428104095,2,3,1,4,0
9.0,1,3.0,121.66,2,4,1,3,2
0.9844916693734078,0,1.0155083306265922,154.7072027539789,1,1,1,3,2
1.0,0,8.280881965186243,152.0110147873109,1,4,0,4,0
1.0,0,1.0,151.8191138903005,1,5,0,4,2
1.0,1,2.9160291421808235,159.6080910740287,1,3,1,4,1
11.562219730256388,0,8.0,199.91051569429055,1,4,0,0,0
0.0,1,2.0,145.6899478112755,1,4,0,2,0
15.48616307926276,0,3.0,208.6995213573089,0,4,1,0,2
0.0,1,0.304144232473303,128.5801837983581,0,4,0,3,1
1.0,1,1.9088296346617044,145.82274948105376,2,6,1,4,1
1.0,0,1.9817073425211416,146.3342682728335,2,4,0,4,1
0.0,0,8.900957142941191,145.48993550003826,0,3,0,2,2
7.433158948875422,0,3.0,216.4623496218649,0,4,0,2,1
1.0,0,3.0,151.1,0,3,1,4,0
0.0,1,3.0,182.24,1,5,0,2,2
1.0,0,2.8850918793538103,179.58672569605005,0,2,0,2,1
0.0,1,2.0,199.45887594708566,0,5,0,0,1
0.0,1,7.0,236.10000000000002,1,3,1,0,0
15.719985951467738,0,7.9299964878669345,174.55910748084344,1,3,0,1,1
9.0,0,0.0,117.9,0,5,1,4,1
0.0,0,0.0,126.8448227489768,2,5,0,3,2
1.0,1,3.0,148.01852102011767,2,3,1,4,1
1.0,0,1.0,152.316379900008,0,4,0,4,1
1.0,0,3.0,226.43326338980094,0,3,1,0,1
1.0,1,3.0453192789608945,148.07891506264917,0,4,0,4,2
1.0,0,9.95016518141108,198.7449394334826,0,4,0,0,1
1.0,0,3.0,152.62828463909517,1,4,0,4,1
0.0,0,2.0,127.63995139156465,2,0,0,3,0
1.0,1,1.0,150.29333744971132,1,3,0,4,1
0.0,0,7.0,196.02813033373008,1,2,1,0,1
0.0,1,0.0,123.97999999999999,2,0,0,3,1
0.36801131960381095,1,2.368011319603811,161.74113233836815,1,5,1,2,1
3.713885193180824,0,3.0,215.58521763954423,0,4,1,0,2
0.0,1,2.8963214192657234,124.20699034699963,0,4,0,3,2
8.902684672676573,0,6.85402700901486,173.3988587706803,1,4,0,0,1
1.0,0,3.0,222.22605652596778,0,3,1,0,1
1.0,0,3.0,228.46050671896853,1,3,1,0,0
1.0,0,3.0,151.86015631850327,0,4,0,4,2
0.0,1,1.0421463810167757,133.12168688246757,1,0,1,3,2
1.0,1,1.7004059821814606,146.04190256427646,2,6,1,4,1
1.0,1,1.0,148.9993515951106,2,3,0,4,1
1.0,1,2.241498119083609,184.68646589960227,1,4,1,2,0
0.0,1,7.0,161.72,1,4,1,2,0
0.0,0,2.0,128.86410589325192,0,0,0,3,0
0.0,1,1.4264717361666737,134.25801501008416,2,0,1,3,1
1.0,0,1.0,139.2,2,4,1,4,2
0.33751605305839183,1,2.662483946941608,182.88803082187212,1,4,0,2,1
1.0,0,3.0,228.18407709465043,1,3,1,0,1
0.0,0,1.8277345430110887,134.3747890188171,2,4,1,3,2
11.206605631551575,0,1.4760366210690548,178.75446239420862,1,4,0,0,2
1.0,0,3.0,221.4449190675921,0,2,1,0,1
1.0,0,3.0,163.94,0,1,1,4,2
0.0,0,0.5668368886848336,167.12893361341293,0,4,0,2,2
1.0,0,2.225697317055405,150.9023667414286,1,1,0,4,0
1.8525849549383429,0,3.0,221.56174891079635,0,3,1,0,1
0.0,0,2.0,146.5662688310584,0,5,0,2,0
1.0,0,8.0,200.2713460025,0,5,0,0,2
5.30690451319457,1,1.61380902638914,152.72168814249304,0,3,0,4,1
10.43531663059914,0,8.585028784599922,297.20508635379974,1,3,0,5,1
8.425555352433662,0,2.0,122.99988342169137,2,4,1,3,1
1.0,0,9.0,168.94067462118977,0,3,0,2,2
0.0,0,10.0,173.36,1,4,0,0,0
1.0,1,1.0,153.32238248742757,0,4,0,4,0
1.0,0,1.0,152.26005717125736,0,4,0,4,1
1.0,1,1.0,150.00874398137142,1,4,0,4,0
1.0,1,4.0,145.28,2,4,1,4,2
3.2756555936704603,1,0.27565559367046033,190.35009702954522,1,5,1,0,1
0.0,0,0.0,128.63,0,6,0,3,1
0.0,0,7.884145109698599,175.31320003085915,0,4,0,0,1
1.8306638196683505,0,1.0,147.07026294664325,2,2,1,3,1
16.0,1,3.0,209.46,1,4,1,0,2
5.4438591884213015,1,1.1122816231573978,126.16077341328341,0,0,1,3,1
7.549223716113636,0,6.0,204.79803105135545,1,3,0,0,0
1.0,1,3.0,148.20211458877688,0,3,0,4,2
9.0,1,7.0,121.19,2,6,1,3,0
1.0,1,7.450657355097242,184.5637843031962,0,4,1,2,2
9.0,0,7.0,196.19,1,3,1,0,2
1.0,1,1.0,148.09555804643153,2,3,0,4,0
1.0,1,3.251767168668104,148.34729731926853,0,4,0,4,2
9.0,0,0.0,120.90346901163355,0,4,1,3,0
1.0,0,1.0,206.61,1,5,1,0,1
3.17408229268397,1,0.17408229268396958,190.5674638936563,1,5,1,0,1
0.0,1,3.0737705723249773,127.23225404078764,2,0,0,3,1
0.0,0,0.556915092747146,123.23886169814506,0,0,0,3,2
3.345290924643701,1,3.345290924643701,148.21820759934798,2,3,1,4,1
18.0,1,8.0,236.95,1,5,1,1,2
0.0,1,6.747438828290434,123.96399331131241,1,4,0,3,2
10.669628549778318,0,3.2232095165927728,164.83382082921403,0,4,0,2,2
0.0,0,0.0,200.94014833295861,0,3,1,0,1
1.0,0,8.0,165.0784871694788,0,4,0,4,2
15.0,1,7.0,184.46,1,4,1,0,2
14.213291659292691,0,1.6398749778780726,233.10488501504292,0,4,1,0,1
1.0,0,3.0,149.6794649932618,0,3,0,4,2
18.008645702351714,0,3.0,226.28402010480343,1,2,0,0,0
0.0,1,6.849391896781726,158.5230871493997,0,4,1,2,2
1.0,0,3.0,165.6141232410342,1,3,0,3,0
9.0,1,0.0,120.99192463821173,2,5,0,3,1
0.0,0,7.264004349959466,141.18056561144772,0,3,0,3,2
1.0,1,1.4152409723340404,153.27746505549294,1,4,0,4,2
1.0,0,1.0,147.89461435603081,0,1,0,4,2
0.0,0,1.6486537837585384,129.20243078919728,0,1,1,3,1
9.0,0,0.0,121.44045193700873,0,0,1,3,2
1.0,0,3.1418796057488967,148.2066149871044,2,2,1,4,1
1.0,1,3.7837723890172494,183.28328768283274,1,5,1,2,1
1.0,0,4.142030136318219,159.72565226022385,0,3,1,4,1
9.0,0,1.2010651520499451,122.89380827263102,2,4,1,3,1
10.542603120028017,0,7.0,174.88828353603174,1,4,0,0,0
0.0,0,2.0,139.63941743840212,1,2,1,4,2
15.872839197459186,0,3.563580401270407,230.61843241056621,0,4,1,0,2
20.333228090216103,0,1.0,150.5101136625666,1,3,1,4,2
8.811345147417914,0,3.282982278873131,201.32410386548344,1,4,1,0,0
0.0,0,0.5039905272571932,123.49443540571974,0,0,0,3,2
1.0,0,1.0,144.07029388916575,0,4,1,4,1
12.947864990463788,0,9.586324288438918,295.4568145075193,1,5,0,5,0
1.0,0,4.032736412473635,148.6925881246068,2,1,1,4,0
8.866739712696798,0,2.4799561723819212,148.38771375699727,1,4,1,3,1
0.9030937278765383,1,1.0,158.90713375619455,1,3,1,3,0
1.0,1,8.0,158.3959786024888,0,1,0,4,1
1.0,0,2.6026959837476173,148.28562256227534,0,5,0,4,1
19.6742588420065,0,0.0,125.14180045063297,2,1,1,3,2
0.0,0,1.9942814186392108,127.60200150347627,2,4,0,3,2
1.0,0,3.0,229.97357582423632,1,3,1,0,1
0.571162298622361,1,1.142324597244722,184.79467979803889,1,4,0,1,1
1.0,1,3.0,146.74,0,1,0,4,2
1.0,0,1.0,153.8114727298661,0,4,0,4,2
9.0,1,0.0,122.93543768180058,1,0,1,3,1
1.2165782695945082,0,2.783421730405492,178.14687134407436,1,4,0,2,1
0.0,1,0.0,124.13,2,5,1,3,0
16.218035405118332,0,6.969940991469446,298.50684165223885,1,4,0,5,1
1.0,1,1.0,148.06698631891004,0,1,1,4,1
1.0,1,1.0,149.72,1,4,1,4,2
0.0,1,3.6878036317823963,158.01775505069722,1,5,1,2,2
0.0,0,2.0,138.96156779080408,0,1,1,4,1
0.0,0,7.0,197.1173622878719,1,3,1,1,1
1.0,0,3.0,178.24,1,5,0,2,2
2.4123170042381084,0,0.5876829957618919,191.23971832783857,0,5,0,0,2
0.0,0,3.0,129.6,2,0,1,3,2
3.6020662671971406,1,1.2652891552019063,188.47369433910166,1,5,1,2,1
1.0,0,3.0,222.05815843730608,0,3,1,0,1
1.0,1,1.010692321708729,158.8840630822493,1,3,1,4,1
9.0,0,2.0,121.80000000000001,0,6,0,3,1
0.0,1,1.585184880611053,123.4452594907356,2,0,1,3,2
1.0,1,9.0,145.22,0,4,0,4,1
2.8282191772546534,0,3.0,214.48699177979577,0,3,1,0,2
0.06932833038776476,0,1.9306716696122352,137.31497981263124,0,4,0,4,1
9.0,1,0.0,122.9295691072458,0,1,1,3,1
1.0,0,3.0,166.87553775583044,1,3,0,2,1
0.6761253975882903,0,0.6761253975882903,145.74971623807235,2,4,0,3,1
11.30782253335303,0,6.584693520011817,176.80579614719244,1,5,0,0,1
1.0,0,2.4211598319644074,174.1921974554894,0,3,1,2,1
2.138968968344508,1,1.8610310316554923,161.87760005035292,0,4,0,4,1
0.0,0,0.0,148.34,2,6,1,2,1
1.0,0,3.0,152.6,1,5,0,4,2
0.3714859436594342,0,2.371485943659434,153.56833333323732,0,1,1,2,1
0.0,0,0.0,123.77000000000001,2,0,1,3,1
0.0,0,0.633072653499513,110.43124243224545,1,3,1,4,2
14.0,0,2.0,192.28,0,4,1,2,1
1.0,0,1.0,135.91,0,1,1,4,2
1.0,0,1.0,139.04365396424672,2,4,0,4,2
1.5558188019867525,0,1.0,145.43282647836756,0,4,1,4,0
0.0,0,8.07766619749218,175.49994788057995,0,4,0,0,0
1.0,0,3.0,178.309679121315,1,4,0,2,1
1.9839849456146958,0,7.0,195.35937351131082,0,4,1,2,1
9.0,1,2.0,121.74000000000001,0,2,0,3,2
6.334336196261848,1,2.6656638037381515,153.26201575448633,0,3,1,4,1
1.0,1,2.275137354768342,147.1422987681036,0,1,0,4,2
1.0,1,3.0,148.211815147222,2,3,1,4,1
17.669810147396653,0,4.550316421005576,298.5745911402118,1,3,0,5,0
10.625235876715072,0,11.299811298627942,254.97611221868044,0,4,1,1,1
1.0,0,1.0,152.6572812546381,1,4,0,4,2
10.836827754433067,1,0.16317224556693355,153.8399149116873,1,4,1,0,2
1.0,0,1.0,139.70428721281425,1,3,0,4,2
1.0,1,2.9742476541447562,186.28385988603557,1,4,1,2,0
0.06980065461462892,0,2.069800654614629,153.19532758104666,1,5,0,2,2
4.445312290219913,0,1.0,145.57632793829572,1,4,1,4,1
10.0,1,3.0,218.49,0,4,1,0,0
1.0,1,1.3794828266009374,146.11892412161578,2,6,1,4,1
10.344690138716818,0,3.4138274653207956,145.14915725649004,0,3,1,2,1
0.0,0,0.0,123.77000000000001,2,0,1,3,1
1.0,0,3.0,223.1934234933504,0,4,1,0,0
1.0,1,1.0,153.53,0,4,1,4,0
1.0,1,3.0,162.43,1,6,1,4,1
20.0,0,8.846233185449133,200.2358170387449,1,3,0,0,1
9.0,0,3.8787901845701804,121.41697089597649,2,0,0,3,1
18.685395343446007,0,3.0,150.24977117341138,1,3,0,3,0
5.0,0,3.0,218.55,0,5,1,2,2
0.0,0,0.34286835342108546,123.46199843052104,0,5,0,3,1
0.0,0,2.453578999922834,123.70278526000462,2,0,1,3,1
0.0,1,0.0,124.39837474125369,2,4,1,3,1
9.0,0,0.0,120.33000000000001,0,4,1,3,0
9.0,1,2.0,120.72999999999999,2,6,1,3,1
0.0,0,0.0,110.94355810120149,0,3,1,4,2
8.0,0,3.9535350978515087,148.4292929804297,0,3,1,4,0
0.0,0,4.355153080366007,124.27239557350973,2,0,1,3,1
0.0,1,2.0,199.24866508792175,0,5,0,1,1
4.9972482944870364,0,3.0,215.66077047754362,1,4,0,0,1
9.0,0,0.0,114.73255936061777,0,3,0,4,2
1.0,0,4.0,159.07078557830923,1,3,1,2,1
1.0,0,9.81604693718343,152.16339669962656,1,4,0,4,1
0.09490844126734621,0,7.094908441267346,153.3280772666384,0,4,0,2,1
1.0,1,8.0,147.88253265058592,2,4,0,4,2
1.0,1,1.0,152.7430429694388,0,4,0,4,1
20.86694478357829,1,1.1330552164217105,148.85521791481503,0,4,0,4,1
13.0,0,1.4615893078530635,167.43694036467005,0,3,1,2,1
0.0,0,2.0,140.2745823375499,2,3,1,4,1
0.0,0,1.2326289844657927,123.22534742031068,0,0,0,3,2
0.0,0,0.24628601881053158,167.25394845266388,0,4,0,2,2
0.0,0,3.3093202288519934,130.34855495382183,2,0,0,3,2
1.0,0,1.0,139.16,2,4,0,4,2
1.0,0,3.0,167.33,1,3,1,2,1
1.0,0,1.0,150.58094810948546,0,3,1,4,2
0.0,0,7.683453777407509,141.72165537285568,1,3,0,2,2
9.0,1,0.0,115.88985884490626,0,3,0,4,1
1.0,0,1.0,172.8839581437162,1,3,0,2,1
12.0,0,7.0,176.54,1,5,0,0,0
0.8747794404831686,0,2.8747794404831684,145.25968239429577,2,3,0,4,1
1.0,0,1.0,140.2792534799089,2,5,1,4,1
10.0,0,3.0,214.26,1,3,0,2,1
1.0,0,3.0,167.13855132181968,1,3,0,2,1
9.0,1,7.0,121.57505163159831,2,5,0,3,1
1.0,1,1.0,158.05702177974894,0,3,1,4,1
1.0,1,3.0,162.30769947104037,1,4,1,4,1
0.0,0,7.775911532807306,145.24358458105067,0,3,0,2,2
0.0,0,8.744126150976435,176.27997424491986,0,5,0,0,1
1.0,1,9.0,181.17,0,5,1,2,1
0.0,0,2.0,140.12713466860617,2,3,1,4,1
21.0,0,1.0,149.39799802713986,0,2,1,4,1
9.0,0,0.0,120.28039629137429,0,4,1,3,0
1.0,0,1.1081068967434375,172.88459331054804,1,3,0,2,0
1.0,0,3.0,226.2696127758888,0,3,1,0,1
1.0,0,3.4481228635788144,159.38905119639585,1,3,1,4,0
1.0,0,3.0,166.8405661584136,1,3,0,2,1
1.0,1,2.1675638823093015,145.8007570700037,2,6,1,4,1
0.0,1,2.0,123.23087087703958,2,0,1,3,1
1.0,0,1.0,138.87972008881087,0,4,0,4,2
1.0,0,4.889554958513943,166.90667393994428,1,3,0,4,1
21.0,0,3.0,225.2551542998331,1,3,0,0,0
8.0,0,3.925178794805027,148.43496424103898,0,3,1,4,0
1.0,1,7.561543284749422,184.274372026804,0,4,1,2,2
1.0,0,3.4701187389114736,159.37673350620958,1,3,1,4,0
1.0,1,3.0,148.72118229937237,2,3,1,4,1
0.0,0,2.0,142.33,2,3,1,2,1
9.0,0,0.0,113.96089651002534,1,4,1,4,2
9.0,1,2.0,121.74000000000001,0,2,0,3,2
1.0,0,3.0,229.0,1,3,1,0,0
4.17090808372933,1,6.414545958135335,184.5569086376782,1,4,0,2,2
6.261161883166185,1,2.6305809415830925,124.9604774735985,0,0,1,3,1
9.0,0,2.0,120.72561882750882,1,0,0,3,2
0.0,1,6.979479185270675,161.7684531445342,0,3,1,2,1
9.0,0,2.0,120.44,2,0,0,3,2
0.0,1,2.0,137.2492476560803,0,4,1,4,1
1.0,0,1.0,144.49626872568913,0,3,1,4,1
19.790083883328293,0,3.0,227.68745498828986,1,2,0,0,0
0.02462672285357914,0,7.024626722853579,197.1971339970203,0,4,0,1,1
3.8298845826907186,0,1.8505770865464073,255.19631697257987,0,4,0,1,1
0.0,0,0.0,129.11651567017407,0,4,0,3,2
0.0,0,7.776803332139888,141.84207629846046,1,3,0,2,2
0.07647995549931308,0,1.923520044500687,149.76036155905936,0,3,1,2,2
18.933645507504245,1,3.0,149.65919597669813,1,4,0,4,0
0.0,0,2.0,128.79421109974248,0,0,0,3,0
0.0,0,3.8028341459551753,142.0325323659174,2,3,0,3,1
1.0,0,3.0,174.69,0,3,1,2,2
0.0,0,2.2933244663223,123.71240053202065,2,0,1,3,1
1.0,0,1.0,172.98818528064962,1,4,0,2,1
0.0,0,12.908133954107468,126.88562678569073,2,4,0,3,2
17.0,0,3.0,228.02500416435413,1,2,0,0,1
1.0,0,2.219443973112786,174.01872181687702,0,3,1,2,1
10.0,0,3.0,220.37021536701164,0,3,1,0,1
0.0,1,7.0,160.601033515631,1,4,1,2,1
1.0,0,1.0,148.77097368087493,2,3,1,4,1
11.0,1,0.0,153.81,1,4,1,0,2
1.0,0,3.0,212.0231408876925,0,2,0,0,2
1.0,1,3.0,153.86,0,4,0,4,0
1.0,0,1.0,148.2471622098622,0,1,0,4,1
0.0,1,0.0,123.96558760860464,2,4,0,3,1
1.0,0,3.0,154.30146099509062,0,4,0,4,1
1.0,0,4.436161914190542,167.09303328415857,1,3,0,3,1
0.0,0,1.272380717718133,130.1007618050302,2,5,1,3,1
1.0,1,3.0,162.32479437838683,1,4,1,4,1
0.347062368499395,0,1.0,143.74017565524514,1,3,0,4,2
0.0,1,2.0,134.51413537030325,2,0,1,3,1
6.99177288097925,1,2.975318642937748,123.4278157630697,0,0,1,3,1
12.6494119915025,0,9.671596573856428,295.02149949046293,1,5,0,5,0
3.203016182366744,0,7.0,194.26529297632587,0,4,1,2,1
1.0,1,3.0,148.1569768649549,2,3,1,4,1
9.0,0,0.0,116.89530995351168,0,5,1,4,1
17.187223993634763,0,8.437444798726952,149.07631734555312,1,2,1,4,0
9.0,0,0.7651603288167663,122.73508307291792,2,4,0,3,1
1.0,0,1.1191615853985062,150.9683413109779,0,3,1,4,0
0.0,0,1.984176828003179,127.60553811019888,2,4,0,3,2
1.0,1,1.0,148.53117416279616,2,3,1,4,1
7.470867356223176,0,6.0,204.80116530575106,1,3,0,0,1
1.0,0,8.0,164.7575092137401,0,4,0,4,2
9.119157708930684,0,3.0,227.6600256217638,1,4,1,0,1
7.31296084941752,0,1.625921698835039,149.13527936293687,0,1,1,4,0
1.0,1,3.0,166.71,1,4,0,2,0
9.0,0,0.0,114.19531953100567,1,4,0,4,2
0.7997179136187196,0,1.2002820863812804,150.42574048052924,0,3,1,3,2
1.0,0,3.0,163.94,0,1,1,4,2
0.0,0,1.3970612504182742,123.31441142494143,0,5,0,3,1
0.0,0,8.24843610292182,174.00224009559534,0,4,0,0,1
9.0,1,1.486149265423402,122.01519344955547,2,4,0,3,1
1.0,1,8.0,158.39,1,1,0,4,1
5.0,1,1.0,152.78,1,4,0,4,1
0.0,0,3.0,134.08,2,0,1,3,1
0.0,0,2.0,144.0,2,4,1,4,0
1.0,0,1.0,142.9,0,5,1,4,1
0.0,1,2.0,137.36332338278257,2,4,1,4,1
1.0,1,2.1303939175252227,148.79090062268082,2,3,1,4,2
1.0,0,1.0,153.58166690001204,0,5,0,4,1
1.0,1,5.0,149.36,2,3,1,4,0
1.1353544835422449,1,2.864645516457755,179.26329197162235,1,3,0,2,1
0.0,0,0.0,123.82426344991514,2,0,0,3,1
1.0,0,1.0,140.8852990610113,2,5,1,4,1
1.0,1,3.0,223.60977640206042,1,5,0,2,2
1.0,0,1.0,148.09615337898322,0,1,0,4,1
0.0,1,0.0,124.96651446238687,2,4,0,3,1
0.1457392110026643,1,7.145739211002664,162.07997585117658,0,4,0,2,1
9.0,1,3.0,120.95725570926305,2,4,1,3,2
9.0,0,0.0,117.13160767860268,0,4,1,4,1
1.0,1,1.1936184423311418,146.16353157384054,2,6,1,4,1
19.0,0,8.0,123.38999999999999,2,1,1,3,1
3.576614007129718,0,1.0,145.4679024751518,2,2,1,3,1
1.0,0,1.8824681107512047,154.93504894706925,1,5,1,4,1
0.0,0,0.6288304839804686,127.65677608234456,2,4,0,3,2
11.85742758588349,1,4.643070689412618,188.00325039691637,0,4,0,1,2
1.0,0,3.747201555984227,149.2947201555984,0,3,0,4,2
1.0,1,1.0,149.67844857282807,1,4,0,4,2
1.0,0,1.0,139.1356165971608,2,4,0,4,2
0.6625196743251018,0,1.3374803256748982,154.23390392125788,1,1,1,3,2
0.0,1,2.0,199.1863305789724,0,5,0,1,1
0.42677680555040853,1,7.426776805550409,158.27937188194264,0,4,1,2,2
1.0,0,9.0,168.12606544089775,0,3,0,2,2
14.0,0,3.0,206.5,0,4,1,0,2
5.0,1,3.0,156.4,1,5,0,4,2
19.0,0,8.0,123.38999999999999,2,1,1,3,1
20.0,0,6.0,203.12,1,3,0,0,0
1.0,0,1.0,150.79268355121752,0,3,1,4,1
1.0,1,1.0,143.66810271576034,0,3,0,4,2
1.0,1,1.0,149.02510057032137,2,3,0,4,1
1.0,1,7.376522169480704,184.75727713765536,0,4,1,2,2
1.0,0,3.0,167.99752996091817,1,3,1,2,0
0.0,0,9.892971074173914,145.94130183874913,1,3,0,2,2
1.0,1,2.3765302877892984,148.60383698128012,2,3,1,4,2
1.464111479402312,0,2.535888520597688,178.04043206385703,1,4,0,2,1
1.0,1,8.265370111601975,145.93259099174608,1,5,0,4,0
1.0,1,4.445662525659655,182.81435652155412,1,5,1,2,2
1.0,1,1.0,148.5056141456451,2,5,1,4,1
1.0,0,1.0,153.84553176756617,0,4,0,4,2
1.0,0,1.0,153.18993564350157,1,4,0,4,2
5.0,1,1.1029941135636105,152.96641934555015,1,4,0,4,1
0.0,1,2.0,123.2055732585737,0,0,1,3,2
7.780116882807897,0,5.780116882807897,177.19001194907779,1,3,0,0,1
1.0,1,1.0,149.7524553384453,1,4,0,4,1
0.7858126454683731,0,2.3574379364051197,167.33428374709064,1,3,1,2,1
0.0,0,8.0,204.0,1,3,1,0,0
1.0,0,1.0,150.64205926767897,0,1,1,4,1
1.0,0,1.0,159.10065920250298,1,3,1,4,1
1.0,0,1.0,139.1196718522289,2,4,1,4,2
1.0,1,5.0,146.48,2,3,0,4,1
0.0,1,2.4791513766350564,127.65740676570593,2,0,0,3,1
1.0,1,3.0,148.25266372147925,2,3,1,4,1
0.7040832713213391,0,1.0,143.97489831969068,0,3,1,4,2
10.546204607085453,0,10.351720867264934,254.52725601624567,0,4,0,1,1
0.0,1,2.0,123.50451699049233,2,0,1,3,1
1.5837563301987492,0,2.4162436698012506,177.98898477801455,1,4,0,2,1
10.0,0,3.0,216.47784052981365,0,3,0,0,0
0.0,0,7.651200696372037,175.81001629943998,0,5,0,0,1
1.0,1,1.0,154.84328239453626,0,3,0,4,2
6.0,0,3.0,152.62954367537915,0,3,0,3,1
0.0,0,0.0,200.48,0,3,1,0,1
0.0,0,0.0,123.81761564872546,2,0,0,3,1
0.0,0,1.6700325378075669,143.94060585680535,2,3,1,4,0
1.0,0,1.0,143.8007485836702,0,3,0,4,2
1.0,0,3.2264472581351127,148.7164131645119,2,2,1,4,1
0.12340081520559643,0,1.0,143.7916178125027,1,3,0,4,2
0.0,1,2.0,123.5057934109937,2,0,1,3,1
14.0,0,3.4430585421448954,192.77063990432927,0,2,1,2,1
1.0,1,1.0,158.56244110991406,0,3,1,4,0
0.07161649436369255,1,2.9283835056363072,182.3775036691783,1,4,0,2,1
1.0,1,1.0,149.07985593174718,2,3,0,4,1
3.2039925975727166,1,0.2039925975727167,190.50345584119438,1,5,1,0,1
0.0,1,2.0,199.26358470761087,0,5,0,0,1
14.137996964529796,1,6.353497723397346,185.43190842249265,0,4,0,0,2
14.66399294100989,0,5.655971764039565,150.22313708275607,1,3,1,2,1
1.0,0,3.0,171.63691523616106,0,5,0,2,0
18.320143143346748,0,4.906475808871001,176.10370449464313,1,3,1,2,1
9.0,1,2.0,121.84884369270021,0,2,0,3,2
1.0,1,3.0,148.13,2,3,1,4,2
0.0,0,1.9223674846701029,127.2678402699534,2,1,0,3,1
1.0,1,3.0,162.33956879519397,1,4,1,4,1
1.7784585386299228,1,3.0,148.4841986350766,2,3,1,4,1
0.0,0,1.600317457436121,123.28595555595894,0,5,0,3,1
1.0,0,1.0,144.04,0,3,1,4,2
1.0,0,3.4315351014920603,148.65232368173142,2,3,1,3,1
0.0,0,7.0,153.46,0,4,1,2,1
0.0,1,0.0,123.19,2,4,0,3,0
8.112912411650912,0,2.0,123.13588310093185,2,4,1,3,0
15.712986805525148,0,3.0,209.03522047217723,0,4,1,0,2
0.0,0,0.0,131.3917812314555,0,0,1,3,2
9.0,0,0.0,121.0053461107218,0,4,1,3,1
